-0.8861701 1.497954 0.8265918|-0.6359184 0.623924 0.7428662|-1.247688 0.6853431 0.9577841|-0.9220355 0.9265581 0.6543242|-0.8288667 0.02335548 0.8113574|-1.120234 0.03410125 0.9775888
-0.888272 1.497612 0.8291324|-0.6418417 0.6244521 0.7565323|-1.253052 0.6810426 0.9543167|-0.9244316 0.9261613 0.6577412|-0.828975 0.02328491 0.8112826|-1.122498 0.03320074 0.9866655
-0.8905733 1.497245 0.8318273|-0.6481826 0.6250333 0.7697415|-1.258288 0.6769813 0.9508185|-0.9271176 0.9258709 0.6615496|-0.8290632 0.02336454 0.8113432|-1.124467 0.03190351 0.9960117
-0.8930299 1.496797 0.834586|-0.6551759 0.6257907 0.7833108|-1.263416 0.6729119 0.9475173|-0.9298704 0.9255356 0.6654245|-0.8290565 0.02339888 0.8111378|-1.126465 0.03033543 1.004963
-0.8957026 1.496395 0.8374308|-0.6624191 0.6265285 0.7966236|-1.268736 0.6692263 0.9443467|-0.9327934 0.9251455 0.6693623|-0.8289406 0.02338171 0.811241|-1.128482 0.02862358 1.013952
-0.898627 1.496002 0.8403587|-0.6702955 0.6273764 0.8096862|-1.273759 0.6656957 0.9415045|-0.9358413 0.9248325 0.6734875|-0.8287947 0.02323794 0.8112853|-1.12983 0.02595353 1.022756
-0.9016607 1.495615 0.8433224|-0.6781781 0.6280582 0.8219442|-1.278862 0.6622264 0.9387761|-0.9389074 0.9244604 0.6774008|-0.8287899 0.02326035 0.8112897|-1.130907 0.02331185 1.031382
-0.90501 1.495219 0.8464354|-0.6863377 0.6281732 0.833708|-1.283617 0.6589966 0.9365666|-0.9425418 0.9240218 0.681793|-0.8288052 0.02321792 0.8113207|-1.131895 0.01998162 1.039889
-0.908499 1.494836 0.8495803|-0.6954234 0.6286283 0.8446635|-1.288299 0.6556621 0.9342506|-0.9461167 0.9236673 0.6860229|-0.8288953 0.02330637 0.8112471|-1.132605 0.01638031 1.048327
-0.9122679 1.494398 0.8528789|-0.7035968 0.6288279 0.85504|-1.292544 0.6524791 0.9326516|-0.9499996 0.9232404 0.6905024|-0.8289173 0.02326584 0.8112477|-1.136148 0.0169878 1.054061
-0.9160578 1.494102 0.856257|-0.7119243 0.6290649 0.8644526|-1.296779 0.6492069 0.9313349|-0.9538023 0.9227283 0.6952329|-0.8287852 0.0231359 0.8113347|-1.133908 0.02590871 1.055726
-0.9201171 1.494458 0.8597226|-0.719837 0.6291054 0.8728734|-1.300959 0.6462424 0.9300627|-0.9578102 0.9224606 0.6994953|-0.8288262 0.02311516 0.8113768|-1.136429 0.02433109 1.057605
-0.9243047 1.494976 0.8633795|-0.7276008 0.6292647 0.8802285|-1.304763 0.6434444 0.9294505|-0.9618924 0.9223553 0.7039623|-0.8289068 0.02314568 0.811443|-1.137409 0.02190161 1.056323
-0.9286749 1.495441 0.8671129|-0.735254 0.6295742 0.8873949|-1.308562 0.6410425 0.9292166|-0.9658411 0.9222208 0.7082862|-0.8289816 0.02316475 0.8114964|-1.137347 0.02422476 1.053058
-0.9332578 1.495788 0.8710376|-0.7419116 0.6294218 0.8935704|-1.3122 0.6389419 0.9292941|-0.9695537 0.9224226 0.7125294|-0.8290174 0.02317214 0.8115468|-1.13465 0.02359343 1.04971
-0.9379661 1.496008 0.8749099|-0.7486846 0.629053 0.8999631|-1.315652 0.6366435 0.9297434|-0.9733002 0.9225756 0.7169832|-0.8290379 0.0230732 0.811615|-1.134608 0.01936126 1.048536
-0.9426386 1.496287 0.8789381|-0.7536209 0.6286882 0.9048495|-1.31846 0.6354727 0.9307442|-0.9769714 0.9226577 0.7212898|-0.8290737 0.0230546 0.8116626|-1.134372 0.01564932 1.047629
-0.947511 1.496719 0.8830832|-0.7597291 0.6287204 0.9104666|-1.321831 0.6339025 0.9320501|-0.9805343 0.922632 0.7251716|-0.829107 0.02313256 0.8117682|-1.133686 0.01673174 1.050501
-0.9523127 1.4971 0.8873523|-0.765259 0.6287354 0.9163169|-1.324945 0.6327645 0.9341784|-0.9845369 0.9221947 0.7295306|-0.8291466 0.02313852 0.811817|-1.133401 0.02090502 1.054121
-0.9571254 1.497328 0.8916306|-0.7704089 0.6289845 0.9223757|-1.327929 0.6320046 0.9368176|-0.9883273 0.9220557 0.7334665|-0.8291657 0.02315736 0.8119584|-1.133747 0.01846647 1.054686
-0.961993 1.49741 0.8960279|-0.7757552 0.6293179 0.9283543|-1.330841 0.6312556 0.9401884|-0.9924524 0.9220952 0.7378144|-0.8292229 0.02319336 0.8120381|-1.134943 0.01884818 1.052491
-0.9667618 1.497474 0.9004061|-0.7808521 0.6294959 0.9344804|-1.333581 0.6306789 0.9434162|-0.9965827 0.922091 0.7418721|-0.8291614 0.02317429 0.8122034|-1.137518 0.01873684 1.049846
-0.9715307 1.497724 0.9048451|-0.7858531 0.6299394 0.9407188|-1.3361 0.6302145 0.9477942|-1.000748 0.9222198 0.7459074|-0.8292201 0.02316451 0.8122383|-1.137498 0.01866794 1.050534
-0.9762018 1.498078 0.9093328|-0.790693 0.6305573 0.9465884|-1.338345 0.6298825 0.9525659|-1.005181 0.9226213 0.7496957|-0.8292239 0.02322769 0.812427|-1.13747 0.01844144 1.050938
-0.9805562 1.498653 0.9138591|-0.7954257 0.6308318 0.9523846|-1.340057 0.6297829 0.9575044|-1.009757 0.9231682 0.7532594|-0.8292325 0.0232091 0.8126441|-1.137105 0.01824856 1.049879
-0.9850028 1.499336 0.9183341|-0.7999151 0.6312215 0.9578173|-1.341698 0.629653 0.9623667|-1.014358 0.9241189 0.7569023|-0.8289363 0.02306819 0.813354|-1.135752 0.01768851 1.049229
-0.9891541 1.500182 0.9227974|-0.8043563 0.6316897 0.963122|-1.34239 0.6297425 0.9676164|-1.018728 0.9248455 0.7600261|-0.8291123 0.02337289 0.8140051|-1.134873 0.01787925 1.048517
-0.9933016 1.500872 0.9271854|-0.8084276 0.6322945 0.9678657|-1.342797 0.6299459 0.9727376|-1.023045 0.9260666 0.7630596|-0.8290122 0.02337551 0.8144962|-1.134772 0.01821637 1.048526
-0.99733 1.501493 0.931462|-0.8122776 0.633269 0.9719093|-1.34318 0.6303408 0.9777796|-1.027247 0.927007 0.7660712|-0.8283613 0.02292943 0.8149438|-1.134616 0.01864743 1.048702
-1.00116 1.502124 0.9358021|-0.8163679 0.6344255 0.9761895|-1.342875 0.6310954 0.9834011|-1.031111 0.9281136 0.768886|-0.8278244 0.02269268 0.8155781|-1.135263 0.01899052 1.048693
-1.00489 1.502624 0.9400994|-0.8198068 0.6354311 0.9798014|-1.342171 0.6320529 0.9883789|-1.034766 0.9290543 0.7716173|-0.8275478 0.02232075 0.8164387|-1.13553 0.019238 1.04897
-1.008409 1.503069 0.9443569|-0.8237674 0.6367216 0.9840001|-1.341564 0.6325208 0.993332|-1.038282 0.9301343 0.7740886|-0.827472 0.02222371 0.8175749|-1.135575 0.01938248 1.049042
-1.011886 1.50343 0.9485143|-0.8269932 0.6378621 0.9878894|-1.340591 0.6327062 0.9979136|-1.041589 0.9311036 0.7764297|-0.8273308 0.02229118 0.8190751|-1.135355 0.01929092 1.048999
-1.015177 1.503724 0.9526145|-0.8306787 0.6392802 0.9919654|-1.339481 0.6325054 1.002103|-1.045242 0.9318572 0.7785156|-0.827554 0.02270889 0.8206459|-1.13522 0.01895308 1.048959
-1.018374 1.503879 0.9566058|-0.8341234 0.640992 0.9958409|-1.338346 0.6319283 1.006145|-1.048431 0.9329039 0.7806455|-0.8286793 0.02357435 0.8227786|-1.134922 0.01885867 1.048925
-1.021406 1.504061 0.9605417|-0.8375161 0.642683 0.999748|-1.337013 0.6313034 1.009982|-1.051612 0.9336594 0.7827902|-0.8293774 0.02414298 0.825416|-1.13485 0.01890731 1.048738
-1.024364 1.504106 0.9643975|-0.8402765 0.6449058 1.003472|-1.335447 0.6300945 1.013664|-1.055 0.934251 0.7850322|-0.8301647 0.02463555 0.827911|-1.134909 0.01892924 1.0487
-1.02721 1.504148 0.9681822|-0.8433392 0.6469691 1.007076|-1.333897 0.6293286 1.017362|-1.058176 0.9349537 0.7872654|-0.8310573 0.02507138 0.8303856|-1.134923 0.01895547 1.0487
-1.029881 1.504135 0.9718844|-0.845588 0.6491201 1.010483|-1.332159 0.6280342 1.021115|-1.060987 0.9355086 0.7893953|-0.8328402 0.02592397 0.8331834|-1.135089 0.01891851 1.049029
-1.032552 1.504135 0.9755417|-0.8473456 0.6512566 1.013538|-1.330302 0.6266955 1.025128|-1.063643 0.9358643 0.791333|-0.8351576 0.02731919 0.8368444|-1.135047 0.01884437 1.04895
-1.03523 1.504222 0.9790578|-0.8491609 0.6532416 1.016196|-1.328205 0.6258627 1.028877|-1.065943 0.9361793 0.7933961|-0.8379748 0.03084993 0.840934|-1.135055 0.01873159 1.048949
-1.03761 1.504191 0.9825428|-0.849592 0.6552632 1.018436|-1.326113 0.6248398 1.032971|-1.067899 0.936389 0.79526|-0.8410256 0.03416538 0.8454801|-1.134969 0.01863885 1.048939
-1.039871 1.504215 0.9859829|-0.850188 0.6573807 1.020476|-1.323839 0.6241357 1.037224|-1.070032 0.9367216 0.7973919|-0.8438752 0.03708696 0.8501726|-1.13488 0.01855612 1.048875
-1.04206 1.504249 0.9893476|-0.8498147 0.6590172 1.021426|-1.321594 0.6234376 1.041493|-1.071599 0.9371858 0.7995441|-0.8476536 0.03916097 0.8560523|-1.134886 0.0185492 1.048756
-1.044142 1.504324 0.9926785|-0.8492973 0.6602664 1.022174|-1.31936 0.6227483 1.045667|-1.073418 0.9375917 0.8016931|-0.8509181 0.04100466 0.8614572|-1.134884 0.01849937 1.048739
-1.046097 1.504308 0.9958863|-0.847183 0.6610372 1.021051|-1.316849 0.6223004 1.050208|-1.075006 0.9379863 0.8037149|-0.8547246 0.04231811 0.8676461|-1.134868 0.01850319 1.048701
-1.048037 1.504279 0.9990578|-0.8456633 0.6617578 1.020436|-1.314819 0.6218362 1.054958|-1.076467 0.9383523 0.8058788|-0.858979 0.04359579 0.8743389|-1.134731 0.01852393 1.04872
-1.049773 1.504188 1.002104|-0.8430073 0.662129 1.018818|-1.312609 0.6213901 1.059818|-1.077738 0.9387139 0.8083055|-0.863457 0.04490519 0.8811934|-1.134639 0.01841736 1.048647
-1.051484 1.504083 1.005061|-0.8403838 0.6617832 1.016457|-1.31066 0.6210687 1.064649|-1.078953 0.9388875 0.8105114|-0.8687503 0.04583049 0.8894209|-1.134566 0.01833034 1.048639
-1.053119 1.503855 1.008023|-0.8376482 0.661276 1.013835|-1.308389 0.6210115 1.07005|-1.08029 0.9391342 0.8131572|-0.8739793 0.04624438 0.8983713|-1.134583 0.01857805 1.048857
-1.05476 1.50367 1.010825|-0.8351147 0.6606064 1.011091|-1.306548 0.6210966 1.075473|-1.081735 0.9397609 0.8155206|-0.8789794 0.04685044 0.9065914|-1.134556 0.01855946 1.048839
-1.056159 1.50359 1.013579|-0.832279 0.6594414 1.007267|-1.304743 0.6214033 1.081199|-1.082637 0.9397044 0.8176906|-0.8839157 0.04717588 0.9168661|-1.134647 0.01852989 1.049001
-1.057534 1.503509 1.016251|-0.8292973 0.6582552 1.003162|-1.302894 0.6222348 1.087938|-1.083759 0.9398626 0.820233|-0.8886383 0.04734445 0.9261477|-1.134745 0.01829004 1.049043
-1.058821 1.503416 1.018851|-0.8264282 0.6568011 0.9988945|-1.301287 0.6227885 1.094318|-1.084931 0.939985 0.822661|-0.8929427 0.04745269 0.9362952|-1.134743 0.01840472 1.048867
-1.059976 1.503505 1.021477|-0.8235562 0.6552197 0.9940732|-1.299843 0.6236053 1.10118|-1.086046 0.9400955 0.825165|-0.8968027 0.04744244 0.9463177|-1.134697 0.01838779 1.048908
-1.061069 1.503496 1.023938|-0.8206666 0.6534752 0.989172|-1.298342 0.6243842 1.107744|-1.087106 0.9402659 0.8274889|-0.9004042 0.0473187 0.9569138|-1.134483 0.01839781 1.048979
-1.062092 1.503565 1.026425|-0.817786 0.6519928 0.9841683|-1.297191 0.6251267 1.11465|-1.088078 0.9402993 0.8300254|-0.9037197 0.04705858 0.9681425|-1.134449 0.01836824 1.048955
-1.063046 1.503652 1.028893|-0.8151152 0.6504419 0.9786842|-1.296021 0.6260204 1.121378|-1.08875 0.9402095 0.8325717|-0.9069355 0.04664016 0.9791448|-1.134387 0.01837635 1.048978
-1.063923 1.503653 1.031337|-0.81233 0.6489978 0.9730159|-1.295208 0.6269735 1.128507|-1.089405 0.9403385 0.8353897|-0.9099925 0.046242 0.9910141|-1.134366 0.01836801 1.048867
-1.064687 1.503575 1.033772|-0.809655 0.6477572 0.9673332|-1.294188 0.627911 1.135443|-1.089911 0.940316 0.8380475|-0.9123294 0.04551888 1.002823|-1.134354 0.01833749 1.048898
-1.065242 1.503657 1.036246|-0.806946 0.646345 0.9619901|-1.293332 0.6287774 1.141979|-1.090512 0.9402028 0.8405856|-0.9147422 0.0445416 1.013481|-1.1343 0.01829171 1.048894
-1.06586 1.503619 1.038679|-0.8044755 0.6454396 0.9564413|-1.292457 0.6296084 1.148501|-1.090903 0.9401317 0.8433149|-0.9155805 0.04434752 1.025295|-1.1343 0.01830125 1.048948
-1.066287 1.503522 1.04113|-0.8020818 0.6446123 0.9511187|-1.291492 0.6302637 1.154629|-1.090906 0.9400352 0.8459723|-0.9168255 0.04413748 1.038404|-1.134368 0.01815176 1.048977
-1.066723 1.503423 1.043594|-0.7998035 0.6441268 0.9458985|-1.290674 0.6310824 1.16082|-1.090962 0.9398706 0.8487957|-0.9182217 0.04296708 1.050234|-1.134586 0.01821685 1.048886
-1.066982 1.503312 1.04608|-0.797662 0.6436564 0.9408604|-1.28976 0.6314572 1.166622|-1.091068 0.9396027 0.8513931|-0.9193342 0.04222846 1.062751|-1.134629 0.01821256 1.048978
-1.067305 1.503031 1.048569|-0.7955539 0.6432698 0.9359077|-1.288562 0.6318126 1.172293|-1.090859 0.9393415 0.854455|-0.9210203 0.04126835 1.075035|-1.134629 0.01816916 1.048974
-1.067397 1.502918 1.051146|-0.7935112 0.6430718 0.9315498|-1.287241 0.631653 1.177391|-1.090379 0.9388058 0.8573302|-0.9223015 0.04103756 1.088297|-1.134633 0.01813769 1.048993
-1.06735 1.502802 1.053891|-0.7915943 0.6429682 0.9272|-1.285558 0.6314749 1.182355|-1.090326 0.9384404 0.8603061|-0.924247 0.04054093 1.101325|-1.134621 0.01802397 1.049232
-1.067194 1.502618 1.056586|-0.7898767 0.6431715 0.9232069|-1.283598 0.6314967 1.187445|-1.089907 0.9381311 0.8632715|-0.9256446 0.03947401 1.113939|-1.134492 0.0180428 1.049285
-1.06698 1.502299 1.059315|-0.7884047 0.6431924 0.9196566|-1.281543 0.6311054 1.191826|-1.089459 0.9378523 0.8663126|-0.9276063 0.03885221 1.127026|-1.134578 0.01799607 1.049194
-1.06668 1.501955 1.062059|-0.7868569 0.6432822 0.9160093|-1.279343 0.6305975 1.196263|-1.088934 0.9374032 0.8694781|-0.9291184 0.03811717 1.139856|-1.134558 0.01794291 1.049218
-1.066307 1.501598 1.064932|-0.7857406 0.6434613 0.9130603|-1.276618 0.6299437 1.200382|-1.088794 0.9374893 0.8727369|-0.9311206 0.03780413 1.152638|-1.134469 0.01787996 1.049206
-1.065902 1.501258 1.067825|-0.7846344 0.6436634 0.9105513|-1.274569 0.6294076 1.204305|-1.088173 0.9370552 0.8760159|-0.9328988 0.03766084 1.165385|-1.134387 0.01788187 1.049212
-1.065378 1.50075 1.070704|-0.7835052 0.6439017 0.9082298|-1.271326 0.6286523 1.207702|-1.087206 0.9362074 0.879361|-0.9347827 0.03741693 1.178068|-1.134489 0.017905 1.049179
-1.064621 1.500291 1.073781|-0.782727 0.6439656 0.9062726|-1.268056 0.62796 1.21112|-1.086223 0.9352667 0.8827325|-0.936682 0.03715181 1.190294|-1.134481 0.01800895 1.04922
-1.063901 1.499792 1.076794|-0.782007 0.643892 0.9042922|-1.264762 0.6273617 1.21463|-1.085268 0.9347278 0.8860748|-0.9382422 0.03687835 1.202298|-1.13453 0.01791811 1.049187
-1.062992 1.499251 1.079964|-0.7815669 0.6437926 0.9028153|-1.260358 0.6267278 1.217744|-1.084667 0.9345195 0.8896972|-0.9394753 0.03649187 1.213715|-1.134528 0.01784348 1.049184
-1.062037 1.498644 1.083122|-0.781275 0.643429 0.9016069|-1.25634 0.6261961 1.221127|-1.083544 0.9338536 0.8934569|-0.9406927 0.03662825 1.225032|-1.134518 0.01782823 1.049202
-1.060985 1.498062 1.086398|-0.781224 0.6430724 0.9007719|-1.251527 0.6257243 1.224173|-1.082294 0.9328266 0.8971779|-0.9416287 0.03701639 1.236643|-1.134521 0.01774192 1.049213
-1.059842 1.497461 1.089725|-0.7812512 0.6424385 0.9001579|-1.246423 0.6254721 1.227295|-1.080986 0.9320843 0.9010431|-0.9425104 0.03735614 1.247152|-1.134541 0.01772332 1.049214
-1.058697 1.496764 1.093076|-0.7813008 0.6419828 0.8996314|-1.24092 0.6253211 1.230269|-1.080021 0.9316977 0.9051913|-0.9433696 0.03761315 1.258093|-1.134546 0.01759887 1.049273
-1.057428 1.496114 1.096528|-0.78141 0.6410468 0.8999845|-1.235243 0.6252627 1.233664|-1.078721 0.9308081 0.9091412|-0.9442136 0.03805852 1.268649|-1.134598 0.0177598 1.04936
-1.056059 1.495432 1.099961|-0.7814801 0.6401508 0.8999834|-1.229014 0.6254238 1.236793|-1.077277 0.9299051 0.9134111|-0.9447792 0.03817487 1.278624|-1.134608 0.01768923 1.04948
-1.05461 1.494809 1.103434|-0.7819421 0.6391199 0.9005872|-1.22327 0.6255894 1.239621|-1.075761 0.9290097 0.9175242|-0.9451592 0.03834367 1.288207|-1.134607 0.01764202 1.049498
-1.053016 1.494127 1.10693|-0.7821891 0.6380154 0.901226|-1.21764 0.6256593 1.242532|-1.074071 0.92801 0.9217466|-0.9455626 0.03853559 1.297587|-1.134783 0.01768517 1.049441
-1.051389 1.49341 1.110539|-0.7825983 0.6366619 0.9025271|-1.212707 0.6256011 1.244823|-1.072272 0.9269817 0.9261272|-0.9455001 0.03852749 1.305945|-1.134703 0.01766086 1.049488
-1.049635 1.492745 1.114193|-0.7829783 0.6351717 0.9042279|-1.207411 0.6253685 1.247554|-1.070455 0.9260055 0.9307057|-0.945174 0.03809929 1.314335|-1.134578 0.01766276 1.04958
-1.047812 1.492043 1.117819|-0.7833817 0.6336309 0.9062197|-1.202561 0.6250834 1.250349|-1.068669 0.9248506 0.9353366|-0.9446294 0.03713584 1.322584|-1.134528 0.01756001 1.049615
-1.045906 1.49133 1.121485|-0.7837059 0.6320279 0.9082519|-1.197973 0.6248493 1.253397|-1.066719 0.923817 0.9402362|-0.943785 0.03595686 1.33026|-1.134517 0.01746774 1.049574
-1.043916 1.490599 1.125138|-0.7839115 0.6304098 0.9110889|-1.193457 0.6245507 1.256591|-1.06444 0.922487 0.9451351|-0.9425094 0.03450775 1.337199|-1.134333 0.01757646 1.049289
-1.041795 1.4898 1.1288|-0.7840645 0.6286036 0.9141463|-1.189233 0.6242539 1.259627|-1.062222 0.9214041 0.9500846|-0.9419739 0.03245211 1.34428|-1.134245 0.01753926 1.049292
-1.039632 1.48908 1.132489|-0.7840574 0.6266104 0.9175681|-1.185597 0.6237862 1.263107|-1.059996 0.9202011 0.955284|-0.9412243 0.02972102 1.349094|-1.134254 0.01734781 1.049422
-1.037415 1.488384 1.136188|-0.7842262 0.6247627 0.9210507|-1.182349 0.6233571 1.26646|-1.057754 0.9190952 0.9604377|-0.9408305 0.02737308 1.353876|-1.134075 0.01747561 1.049167
-1.035056 1.487628 1.13995|-0.7837937 0.6228153 0.9257027|-1.17952 0.622609 1.270254|-1.055382 0.9178153 0.9659073|-0.93976 0.02605176 1.355143|-1.134004 0.01739526 1.049297
-1.03274 1.486854 1.143629|-0.7834113 0.6209484 0.9300507|-1.176781 0.6219274 1.274073|-1.053113 0.9164723 0.9713765|-0.9381726 0.02454233 1.357638|-1.133886 0.01732779 1.049338
-1.030176 1.48629 1.147325|-0.7826936 0.6188388 0.9353576|-1.174524 0.6210636 1.278552|-1.050676 0.9151319 0.9771197|-0.9373815 0.02486348 1.356166|-1.133938 0.0174067 1.049384
-1.027673 1.485976 1.151113|-0.7820981 0.6171136 0.940492|-1.172517 0.6203831 1.282437|-1.048378 0.914404 0.9828606|-0.9394052 0.02772522 1.352105|-1.133843 0.01735425 1.049419
-1.025116 1.485888 1.154835|-0.781038 0.6154449 0.9464018|-1.170957 0.6199162 1.287297|-1.046043 0.9135369 0.9886378|-0.941385 0.02747059 1.351234|-1.133966 0.01689458 1.04978
-1.022432 1.485994 1.158682|-0.78003 0.6138889 0.9522871|-1.169896 0.6192098 1.291946|-1.043762 0.913172 0.994264|-0.9409316 0.02296448 1.351414|-1.133944 0.01679587 1.050071
-1.019737 1.486232 1.162436|-0.7786095 0.6126647 0.9591277|-1.169607 0.6188304 1.296962|-1.041766 0.9129915 1.000154|-0.940696 0.02221751 1.352302|-1.134066 0.01692939 1.050231
-1.016891 1.48678 1.166239|-0.7769554 0.6117754 0.9663515|-1.169074 0.6184126 1.301598|-1.039819 0.9132069 1.005691|-0.9399025 0.02601552 1.352543|-1.134068 0.01679373 1.050527
-1.014036 1.487599 1.170027|-0.7750347 0.6111649 0.9738282|-1.169394 0.6181879 1.30632|-1.037905 0.9134815 1.011141|-0.940058 0.02416301 1.35342|-1.134076 0.01683569 1.050747
-1.011172 1.488346 1.173805|-0.7731769 0.610773 0.9813237|-1.169294 0.6182317 1.310813|-1.036035 0.9138283 1.016629|-0.9398053 0.02369952 1.353425|-1.134104 0.01673317 1.050932
-1.008344 1.489191 1.177603|-0.7707331 0.6109352 0.9895426|-1.170067 0.618524 1.315524|-1.034037 0.9141656 1.021943|-0.9409311 0.02421427 1.353236|-1.134103 0.01665187 1.051072
-1.005412 1.490186 1.181425|-0.7681859 0.61148 0.9981132|-1.170822 0.619252 1.320402|-1.03223 0.914869 1.027|-0.9411428 0.02454162 1.35216|-1.134067 0.01650524 1.051301
-1.0026 1.491152 1.185209|-0.7653091 0.6122669 1.006858|-1.171622 0.619841 1.325053|-1.030396 0.915481 1.032338|-0.9411404 0.02424598 1.351667|-1.133864 0.01647997 1.05185
-0.9997499 1.492265 1.189032|-0.762501 0.6130702 1.015673|-1.172886 0.6203206 1.329971|-1.028568 0.9163151 1.037311|-0.9406288 0.02403665 1.351734|-1.133538 0.01641655 1.052755
-0.9969709 1.493291 1.192857|-0.7590444 0.6145144 1.025333|-1.173799 0.6213433 1.334604|-1.02653 0.9172381 1.04221|-0.940367 0.02395654 1.351448|-1.133309 0.01640463 1.053615
-0.9941766 1.494294 1.19669|-0.7558272 0.6155856 1.034496|-1.174667 0.6223893 1.339452|-1.024622 0.9179615 1.046796|-0.9403045 0.02380157 1.351154|-1.133072 0.01633835 1.054409
-0.9914644 1.495141 1.200559|-0.7522399 0.6170114 1.044224|-1.175637 0.6235797 1.344388|-1.022707 0.9187158 1.051355|-0.9403293 0.0239749 1.35095|-1.132677 0.01635456 1.055629
-0.9888542 1.495881 1.204398|-0.7487528 0.6184026 1.053813|-1.176594 0.6247773 1.349488|-1.020932 0.9196275 1.055737|-0.9404247 0.02415371 1.351058|-1.132257 0.01643586 1.056989
-0.9863145 1.496297 1.208319|-0.7450202 0.6198734 1.063545|-1.17749 0.6259414 1.354653|-1.019089 0.9204028 1.059955|-0.9405272 0.0241344 1.351331|-1.1316 0.0165987 1.05835
-0.9838827 1.496576 1.21224|-0.741349 0.6213585 1.073536|-1.178406 0.6270205 1.360067|-1.017328 0.9209751 1.063765|-0.9408319 0.02402711 1.351453|-1.13114 0.01656866 1.0609
-0.9815094 1.496566 1.216247|-0.7375023 0.622594 1.083527|-1.179281 0.6281027 1.36537|-1.01559 0.921435 1.067377|-0.9409549 0.02394414 1.351363|-1.130464 0.01646042 1.064202
-0.9792202 1.496444 1.220172|-0.7338645 0.6238135 1.0936|-1.18011 0.6291517 1.370857|-1.013697 0.9217328 1.070884|-0.9407923 0.0237639 1.351422|-1.129833 0.0166111 1.068595
-0.9768465 1.496306 1.224183|-0.7300432 0.6250014 1.10367|-1.180948 0.6302299 1.376361|-1.011897 0.9218905 1.074256|-0.9406388 0.02377748 1.351368|-1.129293 0.01664996 1.072435
-0.974735 1.495853 1.228182|-0.7263181 0.626145 1.113702|-1.181521 0.6314961 1.382196|-1.010119 0.9218102 1.077291|-0.9405248 0.02365518 1.351324|-1.129168 0.01677203 1.076857
-0.9726551 1.495369 1.232148|-0.7225749 0.6272004 1.12366|-1.182389 0.6326424 1.387918|-1.00873 0.9214913 1.080081|-0.9404867 0.02359462 1.351314|-1.129822 0.01690912 1.081461
-0.9706705 1.49487 1.236181|-0.7189386 0.6284224 1.133681|-1.18324 0.6338615 1.393713|-1.007233 0.9211285 1.082842|-0.9406202 0.02366781 1.351298|-1.132793 0.01989532 1.088814
-0.9687002 1.494541 1.240203|-0.7151778 0.6296117 1.143709|-1.183967 0.6352421 1.399473|-1.005594 0.9208782 1.085476|-0.9407308 0.02358484 1.35129|-1.135117 0.02756691 1.098026
-0.9667547 1.494406 1.244251|-0.7117155 0.6308928 1.153473|-1.18471 0.6367695 1.405055|-1.004245 0.9206939 1.087994|-0.9407623 0.02353048 1.351304|-1.136305 0.03550076 1.107
-0.9650218 1.494357 1.248248|-0.708214 0.6326637 1.163234|-1.185601 0.6382667 1.410541|-1.002983 0.9207621 1.090473|-0.9407675 0.02343059 1.351314|-1.136456 0.03940368 1.116707
-0.9635241 1.494467 1.252231|-0.7050922 0.6345648 1.172781|-1.186424 0.6399933 1.415773|-1.001749 0.920879 1.093056|-0.9407918 0.0234046 1.351222|-1.136898 0.04253292 1.126375
-0.9620302 1.494546 1.256156|-0.7021539 0.6368122 1.182127|-1.187437 0.6417389 1.420597|-1.000777 0.9211572 1.095499|-0.9408033 0.02347684 1.351235|-1.136508 0.04400182 1.137135
-0.9608181 1.494591 1.260077|-0.6993062 0.6391283 1.191446|-1.188674 0.6435246 1.425198|-0.9999588 0.9215969 1.09797|-0.9408786 0.0234139 1.351287|-1.135237 0.04626632 1.148107
-0.9596913 1.494567 1.263978|-0.6967924 0.6416121 1.200451|-1.189978 0.6449792 1.429461|-0.9991157 0.9220828 1.100746|-0.9409268 0.02344537 1.351475|-1.133046 0.04955316 1.159935
-0.9585588 1.494633 1.267875|-0.6944692 0.644334 1.209359|-1.191123 0.6463311 1.433343|-0.9983079 0.9224323 1.103464|-0.9409473 0.02347064 1.351531|-1.130997 0.05245519 1.172711
-0.9575837 1.494775 1.271751|-0.6924703 0.6470809 1.218439|-1.192279 0.6477058 1.437416|-0.9975364 0.9227664 1.106291|-0.9410245 0.02343059 1.351553|-1.129511 0.05456138 1.18555
-0.9566457 1.494895 1.275586|-0.6902072 0.6497831 1.227457|-1.193492 0.6486385 1.440698|-0.9968135 0.923048 1.109206|-0.941026 0.02345848 1.351585|-1.127704 0.05650568 1.198292
-0.9558589 1.495171 1.279364|-0.6885602 0.6526465 1.236128|-1.19484 0.6491969 1.443716|-0.9961164 0.9229975 1.111857|-0.9410417 0.02347326 1.351581|-1.126882 0.05893731 1.212154
-0.9551351 1.495478 1.283128|-0.6871779 0.6554127 1.244724|-1.196272 0.6497637 1.446633|-0.9956644 0.9231782 1.114844|-0.9411042 0.0234201 1.351553|-1.126925 0.06170845 1.226627
-0.9545715 1.495815 1.286845|-0.6858218 0.6581763 1.253192|-1.197634 0.6501701 1.44961|-0.995364 0.9233017 1.117875|-0.9410999 0.02350783 1.351544|-1.126261 0.06311917 1.241336
-0.9539635 1.49603 1.290456|-0.6847093 0.6607144 1.261224|-1.198835 0.6500223 1.451886|-0.9951599 0.9235363 1.12087|-0.9410994 0.02344179 1.351504|-1.125428 0.06408739 1.255645
