0.3209019 -0.182062 -0.05297757 -0.927938|0.02951049 0.157973 -0.1072811 0.9811547|0.07278974 0.3000277 0.03149461 0.9506277|0.1900226 -0.9781095 0.08474203 0.003454827|-0.6117186 0.003982281 0.07889689 0.7871213|-0.6724468 0.02084129 0.1138784 0.7310354
0.3217234 -0.1829003 -0.05344148 -0.9274619|0.01231156 0.166334 -0.1100817 0.9798283|0.06649876 0.2884954 0.03577285 0.9544992|0.1904519 -0.9779861 0.08522177 0.002922048|-0.6184003 0.01641188 0.0859004 0.780982|-0.6723583 0.02092518 0.1137988 0.7311267
0.3224329 -0.1840133 -0.05396112 -0.9269652|-0.0029901 0.1742345 -0.1120688 0.9783016|0.05929439 0.2777059 0.03865815 0.9580549|0.1905037 -0.9779386 0.08567379 0.002117841|-0.6188951 0.02588869 0.09387977 0.7794135|-0.67236 0.02100501 0.1136631 0.731144
0.322889 -0.1852635 -0.05402476 -0.9265536|-0.0210234 0.1824803 -0.1172211 0.9759704|0.05179696 0.2670864 0.0412052 0.9613969|0.1905546 -0.9779065 0.08594608 0.001098633|-0.6181729 0.03334627 0.1017601 0.7787138|-0.6723136 0.02096276 0.1136404 0.7311914
0.3233054 -0.1863898 -0.05420105 -0.9261721|-0.04026507 0.1901245 -0.1265328 0.9727389|0.04325873 0.2568021 0.0428618 0.9645435|0.1901659 -0.9779394 0.08643596 0.0006686067|-0.6183 0.03928209 0.1095673 0.7772754|-0.672221 0.02100869 0.1136265 0.7312774
0.3237092 -0.1874518 -0.05416912 -0.9258186|-0.05935367 0.1971386 -0.1366022 0.968996|0.034936 0.2463968 0.04554123 0.9674679|0.1896159 -0.9779916 0.08705145 0.00059802|-0.618929 0.03958755 0.1179075 0.775537|-0.6720821 0.0209723 0.1137008 0.7313945
0.3237808 -0.1883242 -0.05425831 -0.9256112|-0.08143426 0.2024612 -0.1489834 0.9644594|0.02552525 0.2364656 0.04784098 0.9701256|0.1887735 -0.9781169 0.0874741 0.00029901|-0.6187481 0.037893 0.1251426 0.7746317|-0.671957 0.02096733 0.1136461 0.7315181
0.3239068 -0.1891201 -0.05430771 -0.9254019|-0.1060232 0.205463 -0.1598659 0.9596807|0.01429318 0.2269792 0.04744062 0.9726385|0.1878747 -0.9782457 0.0879679 0.0001726335|-0.6174187 0.03370445 0.1315421 0.7748257|-0.6719626 0.02090376 0.1136906 0.7315078
0.3239309 -0.1896926 -0.05436969 -0.9252727|-0.134915 0.2050793 -0.1713653 0.9541354|0.003478469 0.2171883 0.04602197 0.975038|0.1872194 -0.9783616 0.0880732 0.0007720405|-0.6161426 0.0297575 0.13716 0.775029|-0.6718752 0.02092416 0.1136157 0.7315992
0.3238366 -0.1902857 -0.05430799 -0.9251875|-0.1680939 0.2015851 -0.1850559 0.9470281|-0.007718474 0.2070346 0.04320047 0.9773489|0.1866119 -0.9784564 0.08830199 0.001337213|-0.6156496 0.0232034 0.140235 0.7750944|-0.671734 0.0210113 0.1134286 0.7317554
0.323558 -0.1905524 -0.05424901 -0.9252335|-0.2037695 0.1958089 -0.2013471 0.9378679|-0.017623 0.1956912 0.04170126 0.97962|0.1857505 -0.9785747 0.08878742 0.002273918|-0.6171613 0.02001116 0.1424034 0.7735844|-0.6716624 0.02109963 0.1133031 0.731838
0.3234596 -0.1907729 -0.05422661 -0.9252239|-0.2385601 0.1903239 -0.2172876 0.9271742|-0.02596886 0.183069 0.04335077 0.9818004|0.1853321 -0.9785753 0.0896224 0.003187882|-0.6228278 0.01733613 0.1402535 0.7694894|-0.6715186 0.02116702 0.1132042 0.7319834
0.3232684 -0.1909028 -0.05416945 -0.9252672|-0.2744142 0.1830126 -0.2323159 0.9150041|-0.03336251 0.1699154 0.04537864 0.9838478|0.1847545 -0.9786249 0.09022327 0.004353651|-0.6302235 0.0148147 0.1365601 0.7641664|-0.671389 0.02117414 0.1130231 0.7321299
0.3229894 -0.1909751 -0.05396444 -0.9253617|-0.3073121 0.1765767 -0.2424997 0.9030913|-0.03817211 0.1549006 0.04832366 0.9860089|0.1842032 -0.9786995 0.09047692 0.005510768|-0.636443 0.01178152 0.1330468 0.759671|-0.6711854 0.02123738 0.1129675 0.7323234
0.3226552 -0.1910519 -0.053512 -0.9254887|-0.3387638 0.172429 -0.2464548 0.8914973|-0.04249923 0.1394475 0.05068594 0.9880178|0.1836274 -0.9787931 0.09054936 0.006781223|-0.6413041 0.006861232 0.1304155 0.7560912|-0.6710035 0.02123918 0.1128459 0.7325088
0.3223686 -0.1911424 -0.05308643 -0.9255944|-0.368206 0.1725647 -0.2477886 0.8793445|-0.04342599 0.1215814 0.05367472 0.9901773|0.1832589 -0.9788027 0.09108081 0.008111937|-0.6458462 0.001167671 0.128392 0.7525934|-0.6707755 0.02129545 0.1127828 0.7327256
0.3220514 -0.1912464 -0.05270073 -0.9257054|-0.3937619 0.1736708 -0.2474322 0.8680826|-0.04320927 0.1029082 0.05628183 0.9921569|0.1831425 -0.9787255 0.09197867 0.009757994|-0.6637775 -0.01602205 0.1430168 0.7339543|-0.670428 0.02130206 0.1126381 0.7330656
0.3215966 -0.1913212 -0.0523914 -0.9258656|-0.413109 0.1785244 -0.2467136 0.8582554|-0.04213655 0.08419959 0.05724031 0.9939107|0.1831318 -0.9785468 0.09368099 0.01152126|-0.6619589 -0.02403096 0.1379789 0.7363387|-0.6700631 0.02134281 0.1124613 0.7334251
0.3210652 -0.1915504 -0.05202057 -0.9260235|-0.4287474 0.1850566 -0.2488611 0.8485269|-0.04168732 0.06707561 0.0564192 0.9952788|0.1832024 -0.9783851 0.09505093 0.01284061|-0.6594439 -0.01832458 0.1255222 0.7409738|-0.6698259 0.02140255 0.1122909 0.7336662
0.3204997 -0.1916868 -0.05183183 -0.9262017|-0.4306593 0.1988884 -0.2561202 0.8422461|-0.0411252 0.05143522 0.05463407 0.9963324|0.1831147 -0.9782492 0.09640758 0.01425351|-0.6631804 -0.01806084 0.1102101 0.7400806|-0.6695324 0.02145188 0.112087 0.7339637
0.3199012 -0.1918127 -0.0519397 -0.9263765|-0.4264395 0.2139827 -0.2699238 0.8363623|-0.0408447 0.03762757 0.05223026 0.9970897|0.1831178 -0.9781027 0.09771086 0.01534983|-0.6717025 -0.01600402 0.09969907 0.7339072|-0.6691852 0.02154295 0.1118073 0.7343202
0.3197409 -0.1918998 -0.05226325 -0.9263957|-0.4199801 0.2290944 -0.2863131 0.830155|-0.04066627 0.02459255 0.05042568 0.9975965|0.183032 -0.977984 0.09883942 0.01665444|-0.6770005 -0.01229552 0.08753391 0.7306552|-0.6687522 0.02157461 0.1114819 0.7347631
0.3193231 -0.1920225 -0.05288844 -0.9264788|-0.4189589 0.2417355 -0.3019437 0.8215032|-0.04003906 0.01459238 0.04732709 0.99797|0.1830261 -0.9779041 0.09931177 0.01849557|-0.6804577 -0.007188817 0.0717736 0.7292286|-0.668387 0.02178297 0.1111701 0.7351364
0.3189314 -0.1921449 -0.05376397 -0.926538|-0.4200609 0.2546268 -0.31251 0.8130508|-0.03944572 0.004710396 0.04449878 0.9982193|0.1828994 -0.9778124 0.1000464 0.02052851|-0.6852108 -0.002380371 0.05681396 0.7261217|-0.6680216 0.02185894 0.1108285 0.7355177
0.3186368 -0.1922428 -0.05490648 -0.9265521|-0.4224628 0.2697921 -0.3154394 0.8057515|-0.03757565 0.001189794 0.03919522 0.9985241|0.1827264 -0.977787 0.1002238 0.0223372|-0.6909096 0.005009068 0.03638764 0.7220075|-0.6676143 0.02194339 0.110618 0.7359166
0.3184012 -0.1924466 -0.05613257 -0.9265172|-0.4274943 0.2852325 -0.3152469 0.7978161|-0.03595753 -0.004746636 0.03509431 0.9987257|0.1824851 -0.9777941 0.1002426 0.02386061|-0.6944493 0.00855233 0.01792294 0.7192675|-0.6671682 0.02195557 0.1103417 0.7363622
0.3185329 -0.1925641 -0.05775525 -0.9263479|-0.4328401 0.2994871 -0.3167647 0.7890609|-0.03303508 -0.006495012 0.03005435 0.9989811|0.1826508 -0.9777359 0.1000913 0.02555238|-0.6971072 0.004664151 -0.003174048 0.7169447|-0.6668166 0.02197537 0.1103186 0.7366835
0.318903 -0.1926218 -0.05941946 -0.9261032|-0.4398965 0.3127145 -0.3181045 0.7794294|-0.02962136 -0.007329303 0.0261142 0.9991931|0.1829289 -0.9776367 0.1000634 0.02740145|-0.7055636 -0.0004319882 -0.01455019 0.7084971|-0.6663402 0.02193995 0.1100392 0.7371573
0.3193586 -0.1926335 -0.06139687 -0.9258147|-0.4465038 0.326047 -0.3201483 0.7693067|-0.02636125 -0.009408921 0.02327449 0.9993372|0.183 -0.9776295 0.09946656 0.02929281|-0.7008722 -0.00534001 -0.01258588 0.7131559|-0.6658408 0.02185204 0.1099654 0.7376219
0.3198955 -0.1924399 -0.06336977 -0.9255367|-0.452406 0.340667 -0.3240807 0.7577906|-0.02253214 -0.01017 0.0229086 0.9994319|0.183269 -0.9776036 0.09869813 0.03102195|-0.6871769 -0.008719593 -0.01552436 0.7262719|-0.6653509 0.02197439 0.1098036 0.7380843
0.3207555 -0.1924074 -0.06552729 -0.9250954|-0.4576584 0.3569986 -0.3295896 0.7446285|-0.01994907 -0.01266299 0.02254801 0.9994665|0.1837503 -0.9774961 0.09820639 0.03305582|-0.6768661 -0.02750699 0 0.735592|-0.6647938 0.02191676 0.109609 0.7386167
0.3220043 -0.1921554 -0.06789552 -0.9245431|-0.4620243 0.3739716 -0.3354524 0.7308559|-0.01815732 -0.01543936 0.02457618 0.9994138|0.1845303 -0.9772894 0.09787268 0.03570551|-0.6653721 -0.05470556 0.01598486 0.7443331|-0.6640375 0.02186959 0.109467 0.7393193
0.3233862 -0.1919111 -0.07005418 -0.9239503|-0.4643972 0.3961779 -0.3435908 0.7136692|-0.01661861 -0.01884396 0.02771991 0.9992999|0.1850177 -0.9771431 0.09757856 0.03792362|-0.6581196 -0.05674297 0.000821144 0.7507717|-0.6633627 0.02199248 0.1092996 0.7399459
0.3249828 -0.1916027 -0.07228705 -0.9232818|-0.4664892 0.4166719 -0.3506267 0.6970174|-0.01474173 -0.02251792 0.03037859 0.9991761|0.1865903 -0.9768531 0.09617181 0.04114711|-0.6661827 -0.04026873 -0.02975569 0.7441059|-0.6624283 0.02207318 0.1091906 0.7407961
0.3264981 -0.1912801 -0.07425607 -0.9226576|-0.4665149 0.4409063 -0.3592924 0.6774027|-0.01249537 -0.02802571 0.03611466 0.9988765|0.1879472 -0.976624 0.09414526 0.0449232|-0.6880257 -0.033618 -0.02577204 0.724449|-0.6614625 0.02208056 0.1093486 0.7416351
0.3277597 -0.1912098 -0.07601111 -0.9220818|-0.4648611 0.4666197 -0.3676731 0.6564957|-0.009972479 -0.03383088 0.04099818 0.9985365|0.1897715 -0.9762954 0.09244569 0.04783195|-0.7128292 -0.03476031 0.01529524 0.7003087|-0.6602939 0.0216738 0.1095042 0.7426648
0.328655 -0.1909841 -0.07716081 -0.9217143|-0.4625386 0.4915133 -0.3756632 0.6350983|-0.006373426 -0.04226842 0.04891868 0.9978877|0.1910298 -0.976034 0.09295283 0.04717098|-0.7122955 -0.03148562 0.01687312 0.7009701|-0.6581988 0.02088919 0.1087956 0.7446486
0.3294023 -0.19089 -0.07836536 -0.9213654|-0.4574976 0.5189911 -0.387431 0.609296|-0.00241995 -0.05126154 0.06047485 0.9968497|0.1915743 -0.975951 0.09265732 0.04726013|-0.6817655 -0.0317587 -0.007859091 0.7308389|-0.6552178 0.02095333 0.1079355 0.7473958
0.3300226 -0.1909809 -0.07915187 -0.9210573|-0.4536459 0.543772 -0.399078 0.5824552|0.002217517 -0.06024588 0.07323324 0.9954911|0.191875 -0.9758921 0.09162587 0.04922613|-0.669445 -0.026768 -0.01142043 0.7422913|-0.6535255 0.02010101 0.1073981 0.7489766
0.3303221 -0.1912268 -0.07949463 -0.9208693|-0.4501319 0.5655625 -0.414316 0.5530485|0.00728955 -0.06918512 0.08513212 0.993938|0.1918093 -0.9760472 0.09009517 0.04923476|-0.6769166 -0.02467187 -0.004365187 0.7356332|-0.649995 0.01772092 0.1065266 0.7522265
0.3302001 -0.1914956 -0.08005717 -0.9208085|-0.4464217 0.5865601 -0.4320771 0.519581|0.01366152 -0.07995252 0.1026016 0.9914101|0.1914466 -0.9762812 0.09062872 0.04482907|-0.6892406 -0.0335246 0.00196998 0.7237539|-0.6432546 0.01849828 0.1042266 0.7582996
0.3296115 -0.1917987 -0.08039741 -0.9209266|-0.4433534 0.6057369 -0.450141 0.4836256|0.0203978 -0.09076534 0.121383 0.9882367|0.1913756 -0.9764422 0.09055667 0.04165961|-0.6956838 -0.04269196 0.00584553 0.7170546|-0.6361663 0.01808681 0.1011784 0.7646752
0.3289362 -0.1919442 -0.08094797 -0.9210895|-0.440509 0.6231288 -0.4659662 0.4478145|0.02900011 -0.1026272 0.1442821 0.983773|0.1905448 -0.9769882 0.08798104 0.03802819|-0.6924286 -0.03559073 0.001568912 0.7206064|-0.6320762 0.01471656 0.09879145 0.7684422
0.328318 -0.1920527 -0.08165395 -0.9212251|-0.4412444 0.6377237 -0.4800019 0.4101342|0.03928654 -0.114583 0.1681238 0.9782953|0.1902004 -0.977379 0.0856884 0.03480717|-0.6877781 -0.0298302 -0.003844367 0.7252976|-0.62277 0.01284468 0.09368832 0.7766693
0.3279057 -0.191973 -0.08237852 -0.9213241|-0.4435241 0.6510318 -0.4893532 0.3741356|0.05115809 -0.1262435 0.191942 0.9719073|0.1894348 -0.9779321 0.08332826 0.02863193|-0.6866829 -0.0278374 -0.005224749 0.7264051|-0.6129111 0.0110364 0.08607662 0.7853719
0.3274098 -0.1916851 -0.08319557 -0.921487|-0.4445785 0.6646774 -0.493802 0.3416335|0.064558 -0.1371484 0.2157622 0.9646084|0.1879534 -0.9784877 0.08188353 0.02302927|-0.6908447 -0.02973219 -0.00362029 0.7223826|-0.6047771 0.004394532 0.07782153 0.7925713
0.3272198 -0.1912844 -0.08381084 -0.921582|-0.4426523 0.6787927 -0.4959931 0.3119137|0.07740394 -0.1468673 0.2373835 0.9571247|0.1855392 -0.9791479 0.08095314 0.01706454|-0.6932962 -0.03315819 -0.001233605 0.7198885|-0.5951487 -0.004068807 0.07011057 0.8005411
0.3270209 -0.1905679 -0.08425999 -0.92176|-0.4386485 0.6935169 -0.4924489 0.2900274|0.09269294 -0.152579 0.25515 0.9502769|0.1834603 -0.9797126 0.0796255 0.01285801|-0.6921569 -0.03404969 -0.0009708236 0.7209429|-0.5787583 -0.01552262 0.06161178 0.8130203
0.326783 -0.1898285 -0.08445444 -0.9219791|-0.4318885 0.7086181 -0.4859551 0.2741905|0.1057995 -0.1578293 0.2715008 0.9434955|0.1816702 -0.9802204 0.07794168 0.009435017|-0.6908818 -0.03398827 -0.0004834894 0.7221683|-0.5579972 -0.02271476 0.05093865 0.8279665
0.3264745 -0.1887575 -0.08431528 -0.922321|-0.4236718 0.7231483 -0.4776599 0.2634383|0.1180934 -0.1583776 0.2837481 0.938327|0.1798823 -0.9807063 0.07625752 0.006514485|-0.6902513 -0.03342707 -0.0005268151 0.722797|-0.5377833 -0.02555544 0.03768524 0.8418526
0.326 -0.1875214 -0.08391879 -0.9227771|-0.4161226 0.7363226 -0.470652 0.2513119|0.129011 -0.1585604 0.29623 0.9329858|0.1783175 -0.9811025 0.07506809 0.002363882|-0.6919748 -0.03299889 -0.001579266 0.7211654|-0.5180923 -0.02218794 0.02068795 0.8547866
0.3255137 -0.186141 -0.08336068 -0.9232786|-0.4073299 0.7484713 -0.4607458 0.2481662|0.1359104 -0.1534152 0.3059453 0.9297256|-0.1769118 0.9814268 -0.07416532 0.001760523|-0.6942938 -0.03014219 -0.00371889 0.7190506|-0.5070663 -0.01680807 0.006837028 0.861716
0.3249587 -0.1847205 -0.08251331 -0.9238354|-0.3976724 0.7593246 -0.4493735 0.251687|0.13609 -0.142903 0.3136678 0.9288008|-0.1763721 0.9815125 -0.07422207 0.004137806|-0.694104 -0.03084583 -0.003817992 0.7192034|-0.5049343 -0.01099379 0.01041325 0.863025
0.3243893 -0.1833741 -0.0815395 -0.92439|-0.3871288 0.7686851 -0.438828 0.2582334|0.1380862 -0.1348955 0.3227618 0.9265853|-0.1756337 0.9816859 -0.07358553 0.005547153|-0.6929817 -0.03097014 -0.002544698 0.7202852|-0.5092564 -0.01158254 0.02075159 0.8602867
0.323557 -0.1821273 -0.08006614 -0.9250568|-0.3755943 0.776336 -0.4277722 0.2706331|0.1372243 -0.1232945 0.3294836 0.9259636|-0.1749884 0.9818347 -0.07315537 0.00528298|-0.6916121 -0.03389088 -0.0005079137 0.7214734|-0.5076374 -0.01414805 0.01914326 0.8612419
0.3226874 -0.1808996 -0.07840481 -0.9257435|-0.3635945 0.7830766 -0.4174203 0.2834614|0.1344252 -0.1077581 0.3314889 0.9275954|-0.1739349 0.9820523 -0.07274808 0.005260367|-0.69157 -0.03487683 0.0009073528 0.7214664|-0.5007775 -0.003558931 0.01847743 0.8653715
0.3214764 -0.1798735 -0.07649474 -0.9265242|-0.3546965 0.7873679 -0.4093314 0.2944317|0.1341337 -0.0960051 0.3300591 0.9294365|-0.1728125 0.9822885 -0.07218062 0.005917578|-0.6917061 -0.03491203 0.000775651 0.7213344|-0.4923227 0.01014433 0.01226913 0.8702672
0.3196141 -0.1791753 -0.07422657 -0.9274877|-0.3439936 0.7928786 -0.3991328 0.3061126|0.1348121 -0.08225646 0.3305863 0.9304689|-0.1717416 0.9825305 -0.07142365 0.006112054|-0.6912149 -0.03459214 0.0004305034 0.7218207|-0.4887005 0.02035136 0.002075196 0.8722118
0.3172404 -0.1785614 -0.0719488 -0.9285999|-0.3351922 0.7960652 -0.3891225 0.320172|0.1367319 -0.06694341 0.3288832 0.9320187|-0.1707565 0.9827664 -0.07054133 0.006018698|-0.6909963 -0.034939 0.0009291588 0.7220128|-0.4908991 0.03320986 -0.008425505 0.8705425
0.3145486 -0.1779986 -0.06997447 -0.9297739|-0.3290206 0.7982378 -0.3808379 0.3309447|0.1402557 -0.0512502 0.3264555 0.9333427|-0.1699531 0.9829661 -0.0698063 0.004560924|-0.69187 -0.03373344 0.0003823842 0.7212336|-0.4981018 0.0370917 -0.01001274 0.866267
0.3118358 -0.1778134 -0.06816309 -0.930857|-0.323697 0.8000358 -0.373364 0.3402387|0.145034 -0.03523901 0.3224975 0.9347292|-0.1689971 0.9831293 -0.0699236 0.002756736|-0.6922448 -0.03226825 -0.0008933888 0.7209404|-0.5003659 0.03159063 -0.007677339 0.8652035
0.3086759 -0.1778589 -0.0667465 -0.9320034|-0.3213743 0.800608 -0.36868 0.3461509|0.1497465 -0.01931837 0.3189785 0.9356578|-0.1681103 0.983214 -0.07090688 0.001164477|-0.6926332 -0.03176377 -0.00183258 0.720588|-0.4961576 0.01305582 0.002962564 0.8681293
0.3055766 -0.1781549 -0.06570433 -0.9330417|-0.3206742 0.8003926 -0.3658993 0.350225|0.1551797 -0.003625303 0.3143535 0.9365298|0.1669144 -0.9832992 0.0725334 0.001118793|-0.6927713 -0.03205235 -0.001241882 0.7204437|-0.4938477 -0.002671639 0.01284293 0.8694495
0.3023697 -0.1783893 -0.06503313 -0.9340882|-0.3193381 0.8003497 -0.3640487 0.3534575|0.1616209 0.01268827 0.3070734 0.9377759|0.1659112 -0.9833499 0.07404981 0.003615013|-0.6927246 -0.03278983 -0.0007362267 0.7204561|-0.496514 -0.01149926 0.01864042 0.8677524
0.2992354 -0.1789771 -0.06488338 -0.934995|-0.3180022 0.7998379 -0.3634474 0.3564266|0.1675319 0.02932229 0.2985939 0.9391033|0.1647236 -0.9833747 0.07609858 0.007030445|-0.6927048 -0.03252166 -0.0006194392 0.7204874|-0.5041111 -0.01469338 0.02323685 0.8632011
0.2964547 -0.1796462 -0.06480283 -0.9357578|-0.3174064 0.7988266 -0.3635947 0.3590657|0.1720812 0.04403626 0.2900003 0.9403982|0.1633782 -0.9834201 0.07806204 0.009936553|-0.6931071 -0.03157421 -0.001678744 0.7201409|-0.5104921 -0.01204884 0.02539224 0.859423
0.2937516 -0.1804174 -0.06522007 -0.9364326|-0.3186352 0.7965677 -0.3667246 0.3598118|0.1760131 0.05887321 0.2813807 0.9414766|0.1622154 -0.983466 0.07948146 0.01278829|-0.6935321 -0.03108266 -0.002100177 0.7197519|-0.5160783 -0.00457723 0.02589215 0.8561378
0.2914142 -0.1813265 -0.06565699 -0.9369566|-0.3216466 0.7932744 -0.3712684 0.3597485|0.1775276 0.07150935 0.2709852 0.9433649|0.1611005 -0.9835544 0.08018728 0.015407|-0.6936793 -0.03100452 -0.002098624 0.7196134|-0.5233997 0.001719849 0.02744533 0.8516435
0.2893403 -0.1822693 -0.06604725 -0.9373889|-0.3292436 0.7892683 -0.377036 0.3556658|0.1782151 0.08140122 0.2630134 0.9446889|0.160144 -0.9836272 0.08073898 0.01768462|-0.6935527 -0.03142513 -0.001935402 0.7197176|-0.531827 0.003257242 0.0327112 0.8462147
0.2872528 -0.183308 -0.06613718 -0.9378218|-0.3388263 0.7844497 -0.3827578 0.3511864|0.1783674 0.08627323 0.2589792 0.9453421|0.1597276 -0.9836209 0.08119538 0.01960284|-0.6934881 -0.03210744 -0.001476559 0.7197508|-0.5391752 0.003315058 0.03949168 0.8412607
0.2850496 -0.1843811 -0.06597616 -0.9382951|-0.3467568 0.7802582 -0.3874987 0.3475652|0.1794119 0.09077969 0.2563104 0.9454498|0.1598428 -0.9835327 0.0814068 0.02206233|-0.6937507 -0.03218379 -0.001308347 0.7194946|-0.5465674 0.001039391 0.04991817 0.8359253
0.2828222 -0.1857354 -0.06547324 -0.9387371|-0.3575906 0.7745734 -0.3935326 0.3424868|0.1813158 0.08872782 0.2575523 0.9449438|0.1601176 -0.9834421 0.08118813 0.02475079|-0.6939678 -0.03220789 -0.001363422 0.7192841|-0.5536429 -0.001314738 0.06102002 0.8305146
0.2805765 -0.1870384 -0.0648911 -0.9391926|-0.3683719 0.7687205 -0.3996557 0.3371147|0.1850556 0.08346057 0.2601838 0.9439773|0.1604035 -0.9833024 0.08163629 0.02688375|-0.6934842 -0.03250618 -0.001073334 0.7197374|-0.5611355 -0.003794011 0.0705634 0.824702
0.2784655 -0.188409 -0.06395355 -0.9396111|-0.3777187 0.7631881 -0.4054119 0.3324361|0.189088 0.0793582 0.2613331 0.9432142|0.161385 -0.9830082 0.08266702 0.02856471|-0.6937533 -0.03285278 -0.0005602282 0.7194628|-0.5691696 -0.005591966 0.07981863 0.8183176
0.2764426 -0.1897916 -0.06272681 -0.9400128|-0.3851562 0.7579384 -0.4110994 0.3289093|0.1950657 0.06963541 0.2642241 0.9419585|0.1626149 -0.9826286 0.08402863 0.03060266|-0.6941581 -0.03235389 -0.001245999 0.719094|-0.578051 -0.007255743 0.08971288 0.8110216
0.2745479 -0.1911736 -0.06150638 -0.9403687|-0.3904544 0.7538537 -0.4156748 0.3262888|0.2012327 0.05933333 0.2662089 0.940807|0.1638201 -0.9822463 0.08559192 0.03208058|-0.6945798 -0.03220529 -0.001691456 0.7186925|-0.5867698 -0.008775065 0.09943184 0.803578
0.2730659 -0.1926011 -0.06005111 -0.9406029|-0.3909927 0.7515634 -0.4198143 0.3256274|0.2058035 0.04892523 0.2670074 0.9401906|0.1653094 -0.9818913 0.08636446 0.03321905|-0.6947805 -0.0322229 -0.001524047 0.7184981|-0.5965418 -0.00819191 0.1085542 0.7951646
0.2719096 -0.1940473 -0.05846269 -0.9407407|-0.3879427 0.7508088 -0.4237428 0.3259275|0.2079505 0.03780339 0.2687313 0.9397399|0.1666199 -0.9815944 0.08676855 0.03437185|-0.694862 -0.03297202 -0.001038046 0.7183861|-0.6050525 -0.004359209 0.1122371 0.7882229
0.2709066 -0.1955394 -0.05689406 -0.9408172|-0.3841782 0.7502207 -0.4279781 0.3262066|0.2093919 0.02724767 0.2700867 0.9393965|0.1682078 -0.9812465 0.08723409 0.03538103|-0.6949713 -0.03300487 -0.0009205996 0.7182791|-0.6114824 -0.002391301 0.1132164 0.7831128
0.270349 -0.1972115 -0.05524486 -0.9407269|-0.3747801 0.7516693 -0.4329078 0.3272979|0.207626 0.01614746 0.2695508 0.9401985|0.1697238 -0.980814 0.08867104 0.03654024|-0.6952394 -0.03291884 -0.001253823 0.7180231|-0.665735 0.01294312 0.06206284 0.7434902
0.2699438 -0.1989713 -0.05354303 -0.9405711|-0.3647133 0.7535064 -0.439018 0.3263061|0.2075902 0.005613907 0.2689315 0.9405055|0.1713898 -0.9803142 0.09020542 0.03837398|-0.6957773 -0.03227872 -0.001516082 0.7175304|-0.6853996 0.03724032 0.04721812 0.7256797
0.2699146 -0.2009032 -0.05177702 -0.9402676|-0.3541111 0.7553948 -0.4465673 0.32336|0.2053051 -0.006388606 0.2684281 0.9411458|0.1726683 -0.979884 0.09162619 0.04022045|-0.6962622 -0.03178617 -0.002113769 0.7170803|-0.6834554 0.03919447 0.0698881 0.7255813
0.2701378 -0.2028667 -0.05024329 -0.9398651|-0.3446983 0.7571732 -0.4544384 0.3183671|0.2031719 -0.01923954 0.2693439 0.9411721|0.1739221 -0.9794442 0.09328105 0.0416984|-0.6968196 -0.03098775 -0.002834934 0.7165712|-0.6529559 0.0363877 0.07121791 0.7531617
0.2704414 -0.2048086 -0.04861579 -0.9394421|-0.333158 0.7595824 -0.4633857 0.3119519|0.2019362 -0.03221616 0.2712906 0.9405239|0.1749063 -0.9791036 0.09479693 0.04216059|-0.6974829 -0.03032221 -0.003270226 0.7159522|-0.6623197 -0.01868683 0.08759187 0.7438488
0.2708994 -0.2065189 -0.04744567 -0.9389955|-0.3238016 0.7612753 -0.4716655 0.3051954|0.2014987 -0.04551439 0.2739659 0.939292|0.1752871 -0.9788949 0.09630273 0.04201312|-0.6981518 -0.03030173 -0.003615013 0.7152991|-0.6655406 -0.05675441 0.09244247 0.7384369
0.2713149 -0.2081548 -0.04650113 -0.9385614|-0.3141371 0.763987 -0.4800282 0.2953214|0.2013755 -0.05964668 0.278184 0.9372854|0.1754507 -0.9787782 0.09770636 0.04078811|-0.6982849 -0.03035711 -0.003644839 0.7151666|-0.6683553 -0.06123971 0.08647728 0.7362558
0.271825 -0.2095586 -0.04571678 -0.9381399|-0.3047589 0.7666366 -0.4865626 0.2874843|0.2018165 -0.07460275 0.2851692 0.9340146|0.1756469 -0.9787072 0.09872832 0.03915566|-0.6981199 -0.03062167 -0.003437328 0.7153175|-0.6593502 -0.02147488 0.09257079 0.7458062
0.2724144 -0.210218 -0.04558763 -0.9378276|-0.2951874 0.7704639 -0.4910159 0.279559|0.2009439 -0.09009781 0.2936813 0.930191|0.1754948 -0.9788378 0.09897915 0.03579575|-0.6975621 -0.03112913 -0.00270765 0.7158427|-0.6563758 -0.00319051 0.1003478 0.7477239
0.2730815 -0.2103461 -0.04572664 -0.9375981|-0.2858731 0.7743604 -0.494579 0.272092|0.2002395 -0.1061259 0.3046194 0.9251208|0.1746881 -0.9791117 0.09904086 0.03186456|-0.6976022 -0.03156203 -0.002344 0.7157859|-0.6583511 -0.004054132 0.106642 0.7451074
0.2738163 -0.2104914 -0.04592963 -0.9373412|-0.2769864 0.7793951 -0.4953714 0.2653846|0.1990611 -0.1222537 0.3156078 0.9196849|0.173704 -0.9793898 0.09920877 0.02793064|-0.6977396 -0.0313887 -0.002432138 0.7156593|-0.658067 -0.007635252 0.1091707 0.7449639
0.2748027 -0.2100207 -0.04623115 -0.9371433|-0.2686638 0.7846287 -0.4944421 0.2602012|0.1975343 -0.1375858 0.3251909 0.9144951|0.1725948 -0.9796333 0.09958365 0.0247535|-0.6978853 -0.03086446 -0.002813168 0.7155387|-0.6521469 -0.004678256 0.1062325 0.7505978
